user,rate,url
44973,2,0062622
44974,5,0133093
44974,4,1345836
44974,4,0198781
44975,2,0062622
44975,3,1345836
44976,3,0266697
44976,2,1345836
44976,2,0457430
44977,4,0066921
44977,2,1345836
44978,4,1345836
44978,2,0338013
44978,4,0062622
44979,3,1345836
44979,2,0062622
44980,3,0062622
44980,2,0457430
44981,5,1345836
44981,4,0062622
44981,3,0066921
44982,4,0062622
44982,4,1345836
44983,2,1345836
44983,4,0457430
44984,5,0338013
44984,3,1375666
44984,4,0062622
44984,4,0119698
44984,4,0057012
44985,4,1375666
44985,3,0057012
44985,1,1345836
44985,4,0198781
44985,3,0457430
44986,4,1345836
44986,5,0057012
44987,2,1345836
44987,5,0081505
44987,5,0133093
44987,4,0457430
44988,3,0062622
44988,5,0133093
44988,3,1345836
44989,3,1345836
44989,4,0457430
44990,4,1345836
44990,5,0062622
44991,2,0253474
44991,5,0062622
44991,4,1345836
44992,3,0066921
44992,3,1345836
44992,3,0062622
44993,3,0457430
44993,2,0062622
44994,4,1345836
44994,4,0057012
44994,5,0198781
44995,3,0066921
44995,3,0435761
44996,4,0114709
44996,4,1345836
44996,2,0062622
44997,5,1345836
44997,5,0062622
44998,4,1345836
44998,2,0062622
44999,3,0062622
44999,4,1345836
45000,5,0081505
45000,5,0050083
45000,5,1853728
45000,5,0057012
45000,5,0062622
45000,3,0457430
45000,5,1345836
45001,5,1345836
45001,5,0062622
45002,4,1345836
45002,4,0457430
45002,4,0062622
45003,4,1345836
45003,3,0062622
45004,2,0062622
45004,3,1345836
45005,3,0057012
45005,4,1345836
45006,3,0253474
45006,3,0062622
45006,3,1345836
45007,2,1345836
45007,2,0457430
45008,4,0133093
45008,2,0062622
45009,4,0266697
45009,3,0062622
45009,3,1345836
45010,4,1345836
45010,1,0062622
45011,3,1345836
45011,2,0062622
45012,4,0266697
45012,3,0180093
45012,3,0062622
45012,3,0057012
45012,4,0114709
45013,4,0062622
45013,4,1345836
45014,2,1345836
45014,5,0133093
45015,3,0435761
45015,2,0062622
45015,4,1345836
45016,2,0062622
45016,1,1345836
45016,5,0457430
45016,4,0081505
45017,3,0457430
45017,4,1345836
45018,4,1345836
45018,4,0114709
45019,3,0062622
45019,4,1345836
45020,3,0209144
45020,5,0133093
45020,1,1345836
45020,2,0062622
45021,5,0133093
45021,3,0062622
45021,3,0457430
45022,3,0062622
45022,3,1345836
45023,3,0062622
45023,4,1345836
45024,3,0062622
45024,4,1345836
45025,4,0062622
45025,4,1345836
45026,2,1345836
45026,5,0062622
45027,2,1345836
45027,3,0209144
45027,4,0133093
45028,5,0133093
45028,1,0062622
45028,4,0457430
45028,2,1345836
45029,3,0180093
45029,3,0062622
45029,5,0457430
45030,4,0062622
45030,4,0133093
45031,2,1345836
45031,4,0180093
45031,3,0457430
45032,2,0457430
45032,4,1345836
45032,2,1201607
45033,4,0457430
45033,5,0062622
45033,5,1345836
45034,3,1345836
45034,4,0062622
45034,4,0435761
45034,5,0133093
45034,3,0457430
45035,4,0062622
45035,1,1345836
45036,4,1345836
45036,3,0062622
45037,3,0062622
45037,3,1345836
45038,5,0133093
45038,4,0062622
45039,4,0198781
45039,1,1345836
45040,4,0062622
45040,5,0133093
45041,5,0133093
45041,4,0062622
45042,5,1675434
45042,2,0062622
45043,2,0062622
45043,3,1345836
45044,4,0062622
45044,5,0457430
45045,3,0457430
45045,3,0209144
45045,2,0266697
45045,3,0338013
45046,3,0062622
45046,5,1345836
45047,3,0062622
45047,4,1345836
45047,3,0057012
45048,3,0133093
45048,1,1345836
45049,3,0086250
45049,4,1345836
45050,3,1345836
45050,5,0133093
45051,2,1345836
45051,4,0062622
45052,2,1345836
45052,3,0266697
45052,4,0062622
45053,4,1345836
45053,4,0062622
45054,2,0133093
45054,3,0062622
45054,5,1345836
45055,5,0062622
45055,5,1345836
45056,3,1345836
45056,3,0062622
45057,2,1345836
45057,3,0457430
45058,3,0062622
45058,5,1345836
45058,3,0057012
45059,1,0114369
45059,4,1345836
45060,3,0062622
45060,4,1345836
45060,2,0133093
45061,1,0253474
45061,1,0198781
45061,3,0062622
45061,3,1345836
45062,3,0457430
45062,1,0054215
45063,5,1345836
45063,4,0057012
45064,2,0062622
45064,3,0457430
45064,2,1345836
45065,2,0253474
45065,3,0062622
45066,4,1345836
45066,2,0062622
45067,5,0266697
45067,2,1345836
45068,1,1345836
45068,2,0457430
45069,5,1345836
45069,2,0062622
45070,3,0062622
45070,3,1345836
45071,3,0062622
45071,5,0133093
45072,5,0180093
45072,4,0133093
45072,2,0102926
45072,5,0114709
45072,4,1345836
45072,1,0435761
45073,5,1345836
45073,3,0198781
45073,2,0062622
45073,2,0133093
45073,5,0066921
45074,4,1345836
45074,3,0457430
45074,4,0133093
45075,4,0062622
45075,3,0133093
45075,4,1345836
45076,1,0062622
45076,4,1345836
45077,3,0372784
45077,3,0057012
45077,5,0435761
45077,3,1345836
45077,1,0062622
45077,3,0095327
45077,3,0060196
45078,3,1345836
45078,4,0062622
45079,4,0457430
45079,4,1345836
45080,5,0133093
45080,3,1345836
45080,3,0457430
45080,1,0062622
45081,5,0133093
45081,3,1345836
45081,3,0062622
45082,3,1345836
45082,3,0062622
45082,5,0068646
45083,3,0062622
45083,4,1345836
45084,2,0062622
45084,2,1345836
45085,4,1345836
45085,4,0062622
45086,2,0062622
45086,3,1345836
45086,5,0133093
45087,2,1345836
45087,2,0062622
45088,5,0114709
45088,3,0266697
45088,4,0081505
45089,4,1345836
45089,5,0062622
45090,5,0133093
45090,1,0062622
45090,5,1345836
45091,5,1345836
45091,4,0114709
45091,2,0133093
45092,4,1345836
45092,2,0062622
45092,4,0133093
45093,3,0068646
45093,3,0062622
45093,5,0435761
45094,4,0062622
45094,4,1345836
45094,1,0133093
45094,3,0057012
45094,3,0054215
45094,4,0266697
45095,5,1345836
45095,5,0062622
45096,5,0435761
45096,5,1345836
45097,3,1345836
45097,3,0057012
45097,3,0062622
45098,1,0062622
45098,2,0457430
45098,5,0133093
45098,3,1345836
45098,3,0114709
45099,5,0133093
45099,1,0062622
45099,4,0457430
45100,5,0133093
45100,3,0081505
45100,3,0266697
45100,5,0457430
45101,3,0057012
45101,4,1345836
45101,3,0062622
45101,4,0253474
45102,4,0133093
45102,5,0062622
45103,1,0062622
45103,4,1345836
45103,4,0133093
45104,3,0457430
45104,3,0062622
45105,4,0062622
45105,3,1345836
45106,3,0062622
45106,5,0338013
45107,5,0133093
45107,3,0457430
45107,3,1345836
45107,3,0062622
45108,3,0062622
45108,4,0253474
45109,4,0062622
45109,5,0133093
45110,4,0457430
45110,2,1345836
45111,4,1345836
45111,3,0062622
45112,3,1345836
45112,3,0062622
45113,4,0062622
45113,4,1345836
45114,1,1345836
45114,1,0133093
45114,1,0057012
45114,1,0062622
45114,5,0457430
45115,1,1853728
45115,4,0266697
45115,1,1201607
45116,5,0133093
45116,3,0062622
45116,2,0266697
45116,3,1345836
45117,3,1345836
45117,4,0062622
45118,3,0062622
45118,5,1345836
45119,5,0435761
45119,4,0133093
45119,4,1345836
45119,3,0062622
45120,4,0457430
45120,2,1345836
45120,1,0062622
45120,5,0133093
45121,3,0133093
45121,3,1345836
45121,4,0457430
45122,2,0457430
45122,3,0133093
45123,5,0062622
45123,5,1345836
45124,4,0062622
45124,5,1345836
45125,5,1345836
45125,4,0081505
45125,3,0050083
45125,2,0062622
45126,5,0133093
45126,2,1345836
45127,3,1345836
45127,4,0062622
45127,4,0066921
45128,2,0266697
45128,5,0457430
45129,3,0338013
45129,4,0114709
45129,4,0457430
45130,3,1853728
45130,4,1345836
45130,2,0054215
45131,3,0062622
45131,5,1345836
45132,4,0062622
45132,4,1345836
45133,4,0133093
45133,3,0062622
45134,3,1345836
45134,3,0062622
45134,4,0133093
45135,5,0062622
45135,5,1345836
45135,5,0266697
45135,5,0057012
45136,5,0133093
45136,4,0062622
45136,3,0338013
45137,3,0062622
45137,4,1345836
45137,4,0457430
45138,3,1345836
45138,4,0081505
45138,4,0062622
45138,4,0057012
45139,4,1375666
45139,3,0457430
45139,3,0057012
45139,3,0266697
45139,3,0062622
45139,4,1345836
45140,4,0457430
45140,3,0057012
45140,2,1345836
45140,2,0266697
45141,1,0133093
45141,3,0062622
45141,3,1345836
45142,4,1345836
45142,5,0133093
45143,5,1345836
45143,4,0062622
45144,5,0066921
45144,4,0062622
45145,2,0062622
45145,3,0066921
45146,4,1345836
45146,4,0133093
45147,5,0133093
45147,4,0457430
45148,1,1345836
45148,4,0457430
45149,3,0457430
45149,1,1345836
45149,2,0062622
45150,2,1345836
45150,3,0457430
45150,1,0062622
45151,5,0253474
45151,3,1345836
45151,5,0062622
45152,4,0457430
45152,4,0133093
45152,2,1345836
45153,2,0062622
45153,4,1345836
45154,3,1345836
45154,3,0062622
45155,5,1345836
45155,5,0133093
45156,3,0457430
45156,3,0435761
45156,3,0180093
45156,5,1220719
45156,1,0081505
45156,3,0133093
45157,4,0062622
45157,5,1345836
45157,5,0133093
45158,3,1345836
45158,3,0062622
45159,5,0133093
45159,4,1345836
45159,5,0457430
45160,4,1345836
45160,3,0133093
45161,4,0062622
45161,5,0133093
45162,5,0133093
45162,3,0062622
45163,5,0435761
45163,3,1345836
45164,4,0457430
45164,3,0338013
45165,5,0133093
45165,5,0086250
45165,4,0060196
45165,5,0266697
45165,4,0457430
45165,2,0062622
45166,5,0457430
45166,3,0062622
45166,4,1345836
45167,4,1345836
45167,4,0062622
45168,2,0062622
45168,3,1345836
45168,3,0457430
45168,3,0114709
45169,2,0133093
45169,3,1345836
45170,3,1345836
45170,5,0457430
45170,5,0133093
45170,2,0062622
45171,3,0062622
45171,4,1345836
45172,3,0062622
45172,3,1345836
45173,5,0133093
45173,5,0062622
45174,2,0057012
45174,3,1345836
45175,2,1345836
45175,4,0062622
45176,5,0266697
45176,3,1345836
45177,5,0133093
45177,4,0062622
45177,3,1345836
45178,4,0457430
45178,1,0062622
45179,4,0198781
45179,2,0062622
45180,3,0062622
45180,5,0133093
45181,3,0457430
45181,4,1345836
45181,1,0062622
45182,2,0457430
45182,4,1345836
45183,3,0062622
45183,5,0133093
45184,3,0062622
45184,4,0066921
45185,4,0133093
45185,1,0062622
45186,3,0062622
45186,2,0457430
45186,3,1375666
45186,2,0180093
45186,2,0114709
45186,3,1345836
45187,1,1345836
45187,4,0198781
45187,3,0180093
45188,2,1345836
45188,5,0133093
45189,5,0133093
45189,3,0062622
45189,4,1345836
45189,3,0114709
45190,2,0062622
45190,4,0133093
45190,5,0435761
45190,3,1345836
45191,4,0057012
45191,3,0457430
45191,3,0180093
45191,4,1345836
45191,4,0062622
45191,4,0133093
45192,5,0133093
45192,3,0062622
45193,3,1345836
45193,5,0133093
45194,3,0062622
45194,5,0133093
45195,4,0133093
45195,3,1345836
45196,4,1345836
45196,4,0062622
45197,3,1345836
45197,4,0133093
45197,2,0457430
45198,3,0057012
45198,4,0062622
45199,3,1345836
45199,3,0062622
45200,3,0457430
45200,3,1345836
45201,4,0060196
45201,4,1345836
45201,3,0057012
45201,2,1375666
45201,4,0062622
45202,4,0338013
45202,2,0062622
45203,3,0062622
45203,3,1345836
45204,4,0086250
45204,4,0062622
45205,5,0062622
45205,5,1345836
45206,2,0266697
45206,3,1345836
45206,2,0057012
45206,4,0062622
45207,2,0062622
45207,4,1345836
45208,2,0102926
45208,4,0457430
45208,3,1345836
45209,2,1345836
45209,4,0198781
45210,5,1345836
45210,4,0062622
45211,5,1345836
45211,3,0457430
45211,4,0062622
45212,3,1345836
45212,3,1375666
45212,4,0114709
45212,2,0054215
45212,3,0062622
45212,4,0057012
45212,3,0266697
45213,3,0062622
45213,3,1345836
45214,3,0062622
45214,4,0114709
45215,3,0081505
45215,2,1345836
45216,5,0338013
45216,5,1345836
45216,4,0062622
45217,5,1345836
45217,5,0062622
45218,4,1345836
45218,5,0133093
45218,3,0062622
45219,5,1345836
45219,5,0062622
45220,4,1345836
45220,2,0062622
45220,4,0457430
45221,4,0062622
45221,5,1345836
45222,5,0133093
45222,3,1345836
45223,4,0133093
45223,3,0457430
45224,3,1345836
45224,3,0062622
45224,2,0266697
45225,3,1345836
45225,4,0062622
45226,5,1345836
45226,5,0062622
45226,4,0133093
45227,2,1345836
45227,3,0081505
45227,5,0068646
45227,3,0198781
45227,3,0057012
45228,1,0062622
45228,4,1345836
45229,3,0062622
45229,1,0435761
45230,3,0062622
45230,5,1345836
45231,4,0180093
45231,4,1345836
45232,2,0457430
45232,2,1345836
45232,2,0062622
45233,3,1345836
45233,3,0062622
45233,4,0133093
45234,5,1345836
45234,5,0062622
45235,5,0062622
45235,5,1345836
45236,3,0050083
45236,5,0198781
45237,1,0062622
45237,1,1345836
45238,2,1010048
45238,4,0081505
45238,2,1345836
45239,3,0457430
45239,2,0062622
45239,3,1345836
45240,4,1345836
45240,3,0076759
45241,3,0062622
45241,5,0133093
45242,5,0133093
45242,3,0062622
45242,4,1345836
45243,2,0253474
45243,2,0086250
45243,2,0062622
45243,4,1345836
45244,3,0062622
45244,3,1345836
45245,3,1345836
45245,3,0062622
45246,3,0114709
45246,1,1345836
45246,2,0457430
45247,5,0133093
45247,3,0062622
45248,2,1345836
45248,4,0133093
45249,3,0062622
45249,3,1345836
45250,4,1345836
45250,2,0062622
45251,3,0062622
45251,2,0266697
45252,5,0133093
45252,3,0062622
45253,3,0086250
45253,1,0062622
45254,5,1345836
45254,5,0114709
45254,5,0198781
45255,4,0062622
45255,4,0253474
45256,2,0062622
45256,2,1345836
45257,3,0062622
45257,2,1345836
45258,2,0457430
45258,5,0133093
45258,2,1345836
45259,3,1345836
45259,3,0062622
45260,5,1345836
45260,4,0057012
45260,4,0266697
45260,5,0062622
45261,5,1345836
45261,4,0062622
45262,4,0266697
45262,5,0133093
45263,3,1345836
45263,4,0062622
45264,4,0062622
45264,3,0066921
45265,3,0062622
45265,5,0133093
45265,1,1345836
45266,5,0133093
45266,3,0457430
45267,4,0062622
45267,2,0054215
45267,4,0133093
45268,3,0062622
45268,3,1345836
45269,5,0133093
45269,3,1345836
45270,5,0062622
45270,4,1345836
45271,5,1345836
45271,3,0133093
45271,3,0338013
45271,1,0457430
45272,4,0133093
45272,2,1345836
45272,3,0209144
45272,4,0062622
45272,5,0066921
45273,3,0062622
45273,2,1345836
45274,3,1345836
45274,2,0338013
45274,2,0062622
45274,3,0457430
45275,4,0105236
45275,2,0062622
45275,2,0209144
45275,3,0114709
45275,3,1345836
45276,4,0062622
45276,1,1345836
45277,1,1375666
45277,4,0066921
45277,3,1345836
45277,4,0062622
45278,3,0062622
45278,2,1345836
45279,3,0062622
45279,5,0133093
45280,4,0062622
45280,4,1345836
45281,2,1345836
45281,5,0133093
45281,5,0457430
45281,5,0060196
45281,4,0209144
45282,4,1345836
45282,4,0062622
45283,2,1345836
45283,4,0457430
45284,5,0062622
45284,4,1345836
45284,5,0133093
45285,3,1345836
45285,4,0457430
45286,2,1375666
45286,2,0062622
45286,3,0266697
45286,4,1345836
45286,3,0457430
45286,4,0133093
45287,3,0062622
45287,4,1345836
45288,5,1220719
45288,3,0180093
45288,3,0457430
45289,1,0081505
45289,4,1345836
45290,3,1345836
45290,3,0062622
45291,3,0062622
45291,3,1345836
45291,5,0133093
45292,3,1345836
45292,2,0062622
45293,5,0133093
45293,1,0062622
45294,4,0062622
45294,5,1345836
45295,1,0062622
45295,4,1345836
45296,3,0062622
45296,4,1345836
45297,5,0062622
45297,3,1345836
45297,5,0133093
45297,4,0057012
45298,4,0338013
45298,4,1345836
45298,4,0062622
45299,5,0133093
45299,2,0457430
45300,2,0062622
45300,4,1345836
45300,4,0266697
45301,1,1345836
45301,3,0062622
45302,3,1345836
45302,2,0062622
45303,3,1345836
45303,2,0062622
45304,2,1345836
45304,5,0133093
45304,2,0062622
45305,4,0062622
45305,5,1345836
45306,4,0062622
45306,5,1345836
45307,2,0062622
45307,4,1345836
45308,4,0062622
45308,3,1345836
45309,4,1345836
45309,4,0062622
45310,4,0066921
45310,2,0054215
45311,5,1345836
45311,4,0062622
45312,2,1345836
45312,5,0133093
45312,3,0062622
45313,3,1345836
45313,4,0078748
45313,3,0062622
45314,3,0057012
45314,3,1345836
45314,4,0198781
45314,3,0062622
45314,3,0180093
45315,3,1345836
45315,4,0133093
45316,3,0114709
45316,3,0062622
45317,3,0062622
45317,4,1345836
45318,4,0435761
45318,2,0266697
45319,3,0062622
45319,5,0133093
45319,5,1345836
45320,2,1345836
45320,5,0114709
45321,4,0086250
45321,3,0076759
45321,1,0062622
45322,5,1345836
45322,5,0133093
45322,5,0062622
45323,4,0062622
45323,4,0133093
45324,4,0114709
45324,4,0266697
45325,1,1201607
45325,3,1345836
45326,3,0062622
45326,3,1345836
45327,4,0066921
45327,5,0062622
45328,4,0062622
45328,2,0457430
45329,3,0066921
45329,3,1345836
45330,3,0457430
45330,5,0133093
45331,4,0133093
45331,3,0457430
45332,5,0133093
45332,3,0062622
45333,2,0057012
45333,4,1345836
45333,4,0062622
45334,3,0062622
45334,2,1345836
45335,3,0266697
45335,4,1345836
45335,5,0062622
45336,5,1345836
45336,5,0081505
45337,4,1345836
45337,4,0062622
45338,3,0062622
45338,5,1345836
45339,5,0062622
45339,1,1345836
45340,4,0457430
45340,3,1345836
45341,4,0133093
45341,3,0062622
45342,5,1345836
45342,3,0457430
45343,3,0057012
45343,1,0062622
45343,5,1345836
45344,2,0062622
45344,4,0266697
45345,4,0133093
45345,2,0062622
45346,3,1345836
45346,4,0062622
45347,2,0062622
45347,4,0435761
45347,3,0133093
45348,2,1345836
45348,2,0062622
45349,3,0062622
45349,1,1675434
45349,1,1345836
45350,3,0062622
45350,3,1345836
45351,4,1345836
45351,5,0102926
45352,3,0062622
45352,4,1345836
45353,3,1375666
45353,1,0457430
45353,4,1345836
45353,2,0266697
45353,3,0086250
45353,3,0062622
45354,2,1345836
45354,1,0062622
45355,3,1345836
45355,1,0435761
45356,4,0062622
45356,3,1345836
45357,4,1345836
45357,2,0062622
45358,1,1345836
45358,3,0457430
45358,2,0338013
45359,5,0133093
45359,4,1345836
45360,4,0062622
45360,3,1345836
45361,5,1345836
45361,5,0057012
45361,5,0062622
45362,4,0062622
45362,2,1345836
45363,3,0062622
45363,3,0457430
45363,3,1345836
45363,3,0060196
45364,4,0057012
45364,5,1345836
45364,5,0062622
45364,5,0133093
45364,2,0457430
45365,3,0062622
45365,3,1345836
45366,5,1345836
45366,3,0133093
45367,3,1345836
45367,2,0062622
45368,3,0457430
45368,2,1345836
45369,2,0062622
45369,4,0133093
45369,4,0910970
45369,3,1345836
45370,4,0114709
45370,2,0062622
45370,2,0133093
45371,4,0062622
45371,3,0338013
45372,3,0457430
45372,4,0198781
45373,4,0114709
45373,4,0062622
45374,2,1345836
45374,4,0076759
45374,2,0457430
45374,3,0062622
45374,4,0133093
45375,5,1345836
45375,3,0062622
45376,5,0062622
45376,3,1345836
45377,4,0062622
45377,1,1345836
45378,5,0133093
45378,2,0062622
45378,4,1345836
45379,2,0062622
45379,3,0457430
45379,5,0133093
45380,3,1345836
45380,5,0133093
45381,3,1345836
45381,1,0133093
45382,1,0062622
45382,5,1345836
45383,4,0062622
45383,4,1345836
45384,3,0062622
45384,2,0057012
45384,4,1345836
45385,1,0062622
45385,5,0133093
45385,4,1345836
45385,4,0457430
45386,4,1345836
45386,3,0457430
45386,4,0180093
45387,5,0062622
45387,4,1345836
45388,1,0062622
45388,3,1345836
45388,3,0081505
45389,3,0062622
45389,3,0457430
45389,3,1345836
45389,4,0133093
45390,5,0062622
45390,3,1345836
45391,3,0062622
45391,2,1345836
45391,2,0137523
45391,4,0338013
45392,1,0062622
45392,5,1345836
45393,1,1345836
45393,2,0180093
45393,1,0057012
45394,3,0066921
45394,3,0057012
45394,4,1345836
45394,3,0253474
45395,3,0062622
45395,3,1345836
45396,5,0133093
45396,1,0062622
45397,3,0253474
45397,3,1345836
45398,5,0198781
45398,5,0062622
45398,5,1345836
45399,4,1345836
45399,4,0209144
45399,3,0062622
45400,2,0457430
45400,4,0133093
45400,3,1345836
45401,4,0062622
45401,2,0133093
45401,3,1345836
45402,3,0133093
45402,3,1345836
45403,4,0062622
45403,5,1345836
45404,4,1345836
45404,3,0457430
45405,5,0133093
45405,4,1345836
45406,3,1345836
45406,4,0062622
45407,4,0457430
45407,3,0081505
45407,3,0062622
45408,3,1345836
45408,2,0062622
45409,3,0062622
45409,2,0133093
45409,3,1345836
45410,3,1345836
45410,5,0457430
45411,2,1345836
45411,3,0133093
45411,3,0198781
45412,4,0066921
45412,3,1345836
45413,4,1345836
45413,2,0062622
45414,2,1345836
45414,2,0057012
45415,3,1345836
45415,3,0062622
45415,4,0057012
45416,3,0457430
45416,3,1345836
45416,3,0062622
45417,3,0209144
45417,3,0062622
45417,2,0457430
45417,2,1345836
45417,3,0057012
45417,5,0133093
45417,3,0180093
45418,3,0457430
45418,3,1345836
45419,4,1345836
45419,5,0062622
45419,4,0114709
45420,4,0133093
45420,3,1345836
45421,4,1345836
45421,3,0062622
45422,3,1345836
45422,2,0062622
45423,4,0457430
45423,3,1345836
45424,1,1345836
45424,4,0062622
45425,4,0081505
45425,4,0457430
45426,1,1345836
45426,2,0266697
45427,4,0457430
45427,4,0081505
45428,2,0062622
45428,3,0057012
45429,5,1345836
45429,2,0062622
45429,5,0133093
45430,4,1345836
45430,4,0062622
45431,1,1345836
45431,3,0062622
45432,3,0062622
45432,1,0057012
45432,5,0435761
45433,4,0266697
45433,4,0062622
45433,4,1345836
45433,4,0180093
45434,4,0062622
45434,4,1345836
45435,5,0457430
45435,4,1345836
45436,5,0133093
45436,1,0062622
45436,1,1345836
45437,4,0062622
45437,5,0133093
45438,4,0457430
45438,3,0062622
45439,3,1345836
45439,5,0133093
45439,4,0062622
45440,3,0062622
45440,1,0102926
45440,1,0457430
45440,1,1345836
45440,5,0054215
45440,1,0071562
45440,5,0050083
45441,3,1345836
45441,3,0062622
45441,4,0057012
45442,3,1345836
45442,3,0062622
45443,4,1345836
45443,3,0062622
45444,4,0133093
45444,4,0062622
45444,3,1345836
45445,5,1345836
45445,2,0062622
45445,3,0057012
45446,3,1345836
45446,3,0062622
45447,5,0457430
45447,1,0054215
45448,4,0209144
45448,1,0062622
45449,5,0057012
45449,5,1345836
45450,5,0133093
45450,3,1345836
45451,3,0062622
45451,5,0133093
45452,4,0133093
45452,4,0062622
45453,3,0066921
45453,2,1345836
45453,3,0253474
45453,2,0062622
45454,3,0062622
45454,3,1345836
45455,4,1345836
45455,3,0062622
45456,4,1345836
45456,4,0062622
45457,3,1345836
45457,4,0133093
45457,4,0457430
45457,4,0062622
45458,3,1345836
45458,3,0062622
45458,3,0457430
45459,4,0062622
45459,5,0114709
45460,4,1345836
45460,5,0062622
45461,3,1345836
45461,4,0457430
45462,2,0062622
45462,5,0133093
45462,3,1345836
45463,5,1345836
45463,4,0057012
45464,5,0066921
45464,4,1345836
45465,1,0066921
45465,1,1345836
45466,4,0062622
45466,4,1345836
45467,3,1345836
45467,4,0062622
45468,3,1345836
45468,3,0457430
45468,3,0062622
45469,4,1345836
45469,3,0062622
45470,5,0457430
45470,3,0062622
45470,3,1345836
45471,1,0062622
45471,3,0114709
45471,5,0057012
45472,4,0062622
45472,4,1345836
45473,3,1345836
45473,2,0266697
45473,2,0057012
45473,3,0457430
45473,2,1375666
45473,2,0086250
45473,2,0119698
45473,2,0050083
45473,3,0482571
45473,3,0180093
45473,2,0209144
45473,3,0105236
45473,2,0338013
45473,3,0062622
45474,3,0457430
45474,3,0133093
45474,3,1345836
45475,4,0062622
45475,4,0133093
45476,3,0062622
45476,3,1345836
45477,4,1345836
45477,3,0062622
45477,5,0133093
45478,4,1345836
45478,4,0133093
45478,2,0062622
45478,2,0457430
45479,4,0133093
45479,2,0050083
45479,3,1375666
45480,4,0062622
45480,4,1345836
45481,2,1345836
45481,3,0062622
45482,3,0338013
45482,3,0457430
45482,3,0062622
45482,5,0133093
45483,2,0062622
45483,3,0457430
45483,1,0054215
45484,2,0457430
45484,3,0062622
45484,2,0435761
45484,4,0133093
45484,3,1345836
45485,3,1345836
45485,4,0062622
45486,5,0133093
45486,3,0062622
45486,3,1345836
45487,2,0457430
45487,3,1345836
45488,2,0457430
45488,2,1345836
45488,2,0062622
45489,5,0062622
45489,4,0758758
45489,5,1345836
45490,2,0062622
45490,2,1345836
45490,3,0457430
45491,2,1345836
45491,4,0062622
45492,2,0062622
45492,5,0133093
45492,5,0457430
45492,4,1345836
45493,2,0062622
45493,4,0137523
45493,2,1345836
45493,5,0081505
45494,2,0062622
45494,5,1345836
45495,2,0062622
45495,1,1345836
45496,5,0133093
45496,4,0062622
45497,3,1345836
45497,4,0062622
45498,5,0457430
45498,5,0133093
45499,3,0062622
45499,3,1345836
45500,4,0133093
45500,3,1345836
45500,1,0062622
45501,3,0062622
45501,3,1345836
45502,1,0062622
45502,5,0133093
45503,3,1345836
45503,4,0062622
45504,5,1345836
45504,5,0133093
45505,4,0133093
45505,3,1345836
45506,3,0457430
45506,3,1345836
45506,3,0062622
45507,5,0066921
45507,5,0198781
45507,4,1345836
45508,3,0062622
45508,4,0114709
45509,3,0062622
45509,3,0050083
45510,5,1345836
45510,5,0457430
45511,5,0209144
45511,4,0057012
45511,4,0266697
45511,5,1345836
45511,4,1375666
45511,5,0062622
45511,4,0180093
45511,4,0114709
45512,5,1345836
45512,4,0057012
45513,3,0062622
45513,3,1345836
45514,2,0062622
45514,2,0457430
45515,4,0062622
45515,4,1345836
45516,4,0062622
45516,4,1345836
45516,5,0076759
45517,3,1345836
45517,3,0062622
45518,3,1345836
45518,3,0062622
45519,4,1345836
45519,4,0057012
45520,4,0066921
45520,4,0062622
45521,5,0133093
45521,3,0062622
45522,3,0062622
45522,5,1345836
45523,5,0133093
45523,3,0062622
45524,2,0198781
45524,2,0062622
45524,3,0133093
45525,1,0457430
45525,2,1345836
45525,4,0066921
45525,1,0198781
45525,1,0060196
45525,3,0266697
45525,1,0057012
45526,5,0198781
45526,3,0266697
45527,3,0062622
45527,4,1345836
45528,3,0209144
45528,5,0457430
45528,4,1853728
45528,2,1345836
45528,3,0114709
45528,4,0133093
45529,1,0457430
45529,4,1345836
45529,1,0062622
45530,3,1345836
45530,2,0062622
45531,5,0457430
45531,4,0062622
45531,4,0338013
45532,5,0114709
45532,3,0062622
45533,5,0457430
45533,3,1345836
45534,3,1345836
45534,3,0062622
45535,2,0062622
45535,2,1345836
45536,4,0457430
45536,4,0062622
45536,4,0076759
45537,5,0062622
45537,2,0133093
45538,3,0062622
45538,3,1345836
45539,4,1345836
45539,5,0133093
45540,4,0457430
45540,3,1345836
45540,2,0133093
45540,2,0062622
45541,1,1345836
45541,5,0457430
45542,4,0062622
45542,4,1345836
45543,2,1345836
45543,5,0062622
45544,4,1345836
45544,3,0062622
45544,4,0060196
45544,4,1375666
45545,4,0062622
45545,4,1345836
45545,4,0133093
45546,3,0457430
45546,3,0062622
45547,4,0180093
45547,4,1345836
45547,3,0457430
45547,4,0266697
45547,4,0062622
45547,3,1201607
45547,5,1220719
45547,4,0133093
45548,3,1345836
45548,1,0062622
45549,5,0114709
45549,5,0133093
45550,2,1345836
45550,2,0062622
45550,3,0133093
45551,3,0457430
45551,1,0062622
45551,1,1345836
45552,4,1345836
45552,4,0457430
45553,4,0062622
45553,5,0133093
45554,3,0457430
45554,4,0133093
45554,2,1345836
45554,2,0062622
45554,2,1375666
45555,2,0062622
45555,2,1345836
45556,4,0081505
45556,1,1345836
45557,4,0133093
45557,4,0457430
45558,5,0133093
45558,1,0062622
45558,3,1345836
45559,3,0062622
45559,3,1345836
45560,5,0086250
45560,5,0062622
45561,1,0133093
45561,1,1345836
45562,3,1345836
45562,4,0062622
45563,4,0062622
45563,2,1345836
